date,close,company,price_change,volume_change,high_low_ratio,target,headline,news_count_log,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded
2025-07-14,2.82,Wipro,-0.0103,-0.40719975304630457,0.0,1,Wipro market update,0.6931471805599453,16.028838226218106,0,7,3,1,0,4
2025-07-15,2.84,Wipro,0.0069,0.42328217539541435,0.0,1,Wipro market update,0.6931471805599453,16.186968608589225,1,7,3,0,0,4
2025-07-16,2.9,Wipro,0.0207,0.4140780772462643,0.0,1,Wipro market update,0.6931471805599453,16.341439262259197,2,7,3,0,0,4
2025-07-17,3.0,Wipro,0.0338,-0.4738401230065618,0.0,0,Wipro market update,0.6931471805599453,16.156469948310484,3,7,3,0,0,4
2025-07-18,2.94,Wipro,-0.0196,-1.897140536271151,0.0,0,Wipro market update,0.6931471805599453,15.389922355604067,4,7,3,0,1,4
2025-07-21,2.91,Wipro,-0.01,0.4537886377451748,0.0,0,Wipro market update,0.6931471805599453,15.560283410652671,0,7,3,1,0,4
2025-07-22,2.89,Wipro,-0.0067,0.4252030642404466,0.0,1,Wipro market update,0.6931471805599453,15.719139463789825,1,7,3,0,0,4
2025-07-23,2.93,Wipro,0.0136,0.4951642189980224,0.0,0,Wipro market update,0.6931471805599453,15.906114690462664,2,7,3,0,0,4
2025-07-24,2.88,Wipro,-0.0167,-1.0417766960316857,0.0,0,Wipro market update,0.6931471805599453,15.504147930330756,3,7,3,0,0,4
2025-07-25,2.87,Wipro,-0.0034,0.6187861098704099,0.0,0,Wipro market update,0.6931471805599453,15.741349332185452,4,7,3,0,1,4
2025-07-28,2.77,Wipro,-0.0355,0.9966166149523816,0.0,1,Wipro market update,0.6931471805599453,16.13688806227577,0,7,3,1,0,4
2025-07-29,2.8,Wipro,0.0108,-0.6286981589537505,0.0,0,Wipro market update,0.6931471805599453,15.893676411299628,1,7,3,0,0,4
2025-07-30,2.75,Wipro,-0.0179,0.10807711450965594,0.0,0,Wipro market update,0.6931471805599453,15.928036354924062,2,7,3,0,0,4
2025-07-31,2.72,Wipro,-0.0109,0.09095374091647615,0.0,0,Wipro market update,0.6931471805599453,15.955835629117535,3,7,3,0,0,4
2025-08-01,2.68,Wipro,-0.0147,-0.7635958311752536,0.0,0,Wipro market update,0.6931471805599453,15.66152159988989,4,8,3,0,1,4
2025-08-04,2.67,Wipro,-0.0037,1.6892757868653738,0.0,1,Wipro market update,0.6931471805599453,16.368340696542205,0,8,3,1,0,4
2025-08-05,2.68,Wipro,0.0037,-0.6983880565836436,0.0,0,Wipro market update,0.6931471805599453,16.098780406871647,1,8,3,0,0,4
2025-08-06,2.64,Wipro,-0.0149,-0.18909804102887645,0.0,1,Wipro market update,0.6931471805599453,16.02035061930661,2,8,3,0,0,4
2025-08-07,2.66,Wipro,0.0076,0.06959725262019267,0.0,0,Wipro market update,0.6931471805599453,16.03999366719462,3,8,3,0,0,4
2025-08-11,2.65,Wipro,-0.0038,1.8221670363026723,0.0,1,Wipro market update,0.6931471805599453,16.319059112651164,0,8,3,1,0,4
2025-08-12,2.68,Wipro,0.0113,0.1992344280456456,0.0,1,Wipro market update,0.6931471805599453,16.38873336509013,1,8,3,0,0,4
2025-08-13,2.73,Wipro,0.0187,-0.15505562833953643,0.0,0,Wipro market update,0.6931471805599453,16.323083459716916,2,8,3,0,0,4
2025-08-14,2.71,Wipro,-0.0073,-0.7362423660173624,0.0,1,Wipro market update,0.6931471805599453,16.03918241352639,3,8,3,0,0,4
2025-08-15,2.73,Wipro,0.0074,-2.397451829186849,0.0,1,Wipro market update,0.6931471805599453,15.01728123939642,4,8,3,0,1,4
2025-08-18,2.75,Wipro,0.0073,-0.6253206531186002,0.0,0,Wipro market update,0.6931471805599453,14.775397416892359,0,8,3,1,0,4
2025-08-20,2.79,Wipro,0.0145,-1.4819960944645552,0.0,1,Wipro market update,0.6931471805599453,15.278534683477888,2,8,3,0,0,4
2025-08-21,2.8,Wipro,0.0036,0.3082498427708336,0.0,1,Wipro market update,0.6931471805599453,15.39097815773802,3,8,3,0,0,4
2025-08-22,2.82,Wipro,0.0071,1.537069286118756,0.0,1,Wipro market update,0.6931471805599453,16.026879190439367,4,8,3,0,1,4
2025-08-25,2.83,Wipro,0.0035,-1.3791010600173073,-3.469446951953614e-18,0,Wipro market update,0.6931471805599453,15.488730643076549,0,8,3,1,0,4
2025-08-26,2.78,Wipro,-0.0177,-1.4388076751301353,0.0,1,Wipro market update,0.6931471805599453,14.925557553801575,1,8,3,0,0,4
2025-08-27,2.81,Wipro,0.0108,0.8482218870110583,0.0,0,Wipro market update,0.6931471805599453,15.257996435073451,2,8,3,0,0,4
2025-08-28,2.8,Wipro,-0.0036,-0.09562389914115052,0.0,0,Wipro market update,0.6931471805599453,15.214746070002551,3,8,3,0,0,4
2025-08-29,2.76,Wipro,-0.0143,0.8502641894763896,0.0,0,Wipro market update,0.6931471805599453,15.548050844367001,4,8,3,0,1,4
2025-09-03,2.77,Wipro,0.0036,-1.3565032055101809,0.0,0,Wipro market update,0.6931471805599453,14.821203506491829,2,9,3,0,0,4
2025-09-04,2.73,Wipro,-0.0144,1.0155014056676936,0.0,0,Wipro market update,0.6931471805599453,15.224886722823152,3,9,3,0,0,4
2025-09-08,2.75,Wipro,0.0073,-0.05967435097205136,0.0,1,Wipro market update,0.6931471805599453,15.544028619994176,0,9,3,1,0,4
2025-09-09,2.77,Wipro,0.0073,-0.7975658668177731,0.0,1,Wipro market update,0.6931471805599453,15.236641275360512,1,9,3,0,0,4
2025-09-10,2.81,Wipro,0.0144,2.161817274991798,0.0,0,Wipro market update,0.6931471805599453,16.173672353441013,2,9,3,0,0,4
2025-09-11,2.79,Wipro,-0.0071,-0.004598886966199441,0.0,0,Wipro market update,0.6931471805599453,16.164979332277014,3,9,3,0,0,4
2025-09-12,2.77,Wipro,-0.0072,-2.391972146973745,0.0,0,Wipro market update,0.6931471805599453,15.14610746693155,4,9,3,0,1,4
2025-09-15,2.76,Wipro,-0.0036,2.9045573627531924,0.0,1,Wipro market update,0.6931471805599453,16.48034708732056,0,9,3,1,0,4
2025-09-16,2.78,Wipro,0.0072,-1.8679417222627401,-3.469446951953614e-18,1,Wipro market update,0.6931471805599453,15.72736165525669,1,9,3,0,0,4
2025-09-17,2.88,Wipro,0.036,1.6847655083278263,0.0,0,Wipro market update,0.6931471805599453,16.432044778841444,2,9,3,0,0,4
2025-09-18,2.86,Wipro,-0.0069,-2.3315172379732787,0.0,0,Wipro market update,0.6931471805599453,15.446514444045937,3,9,3,0,0,4
2025-09-19,2.8,Wipro,-0.021,1.647155149377879,0.0,0,Wipro market update,0.6931471805599453,16.13355562728626,4,9,3,0,1,4
2025-09-22,2.79,Wipro,-0.0036,-2.2775108643267843,0.0,0,Wipro market update,0.6931471805599453,15.176897539683052,0,9,3,1,0,4
2025-09-23,2.73,Wipro,-0.0215,0.995831957552434,0.0,0,Wipro market update,0.6931471805599453,15.572109234729796,1,9,3,0,0,4
2025-09-24,2.72,Wipro,-0.0037,1.1501609642298307,0.0,0,Wipro market update,0.6931471805599453,16.034181400190793,2,9,3,0,0,4
2025-09-25,2.67,Wipro,-0.0184,-0.680824410611086,0.0,0,Wipro market update,0.6931471805599453,15.771258018756491,3,9,3,0,0,4
2025-09-26,2.65,Wipro,-0.0075,2.106207310004736,0.0,1,Wipro market update,0.6931471805599453,16.680353716430425,4,9,3,0,1,4
2025-09-29,2.66,Wipro,0.0038,-1.8985131162875326,0.0,0,Wipro market update,0.6931471805599453,15.913234086057644,0,9,3,1,0,4
2025-09-30,2.63,Wipro,-0.0113,-0.3596328175175275,0.0,0,Wipro market update,0.6931471805599453,15.770946761175741,1,9,3,0,0,4
2025-10-02,2.62,Wipro,-0.0038,0.3610032536347705,0.0,0,Wipro market update,0.6931471805599453,16.017424235377952,3,10,4,0,0,4
2025-10-06,2.66,Wipro,0.0153,-0.11172923292167979,0.0,0,Wipro market update,0.6931471805599453,16.01583045097552,0,10,4,1,0,4
2025-10-07,2.63,Wipro,-0.0113,0.27142535739302304,0.0,1,Wipro market update,0.6931471805599453,16.11381660890226,1,10,4,0,0,4
2025-10-08,2.66,Wipro,0.0114,-0.19775783571816516,0.0,1,Wipro market update,0.6931471805599453,16.032156535254668,2,10,4,0,0,4
2025-10-09,2.72,Wipro,0.0226,0.17222648349646036,0.0,0,Wipro market update,0.6931471805599453,16.0913307451508,3,10,4,0,0,4
2025-10-10,2.66,Wipro,-0.0221,0.3417219989351044,0.0,1,Wipro market update,0.6931471805599453,16.216963223005752,4,10,4,0,1,4
2025-10-13,2.69,Wipro,0.0113,0.11583496662707372,0.0,1,Wipro market update,0.6931471805599453,16.254382082475555,0,10,4,1,0,4
2025-10-14,2.73,Wipro,0.0149,0.902081358376858,0.0,1,Wipro market update,0.6931471805599453,16.609597833800002,1,10,4,0,0,4
2025-10-15,2.74,Wipro,0.0037,-0.30533387438983217,0.0,0,Wipro market update,0.6931471805599453,16.487657273823853,2,10,4,0,0,4
2025-10-16,2.67,Wipro,-0.0255,-0.7226485996633967,0.0,0,Wipro market update,0.6931471805599453,16.208895766604787,3,10,4,0,0,4
2025-10-17,2.64,Wipro,-0.0112,-0.519792338983775,0.0,0,Wipro market update,0.6931471805599453,16.006605386719247,4,10,4,0,1,4
2025-10-21,2.69,Wipro,0.0189,-0.9900598640322309,0.0,1,Wipro market update,0.6931471805599453,15.929546865158215,1,10,4,0,0,4
2025-10-22,2.72,Wipro,0.0112,0.2900385531554231,0.0,0,Wipro market update,0.6931471805599453,16.03482284044833,2,10,4,0,0,4
2025-10-23,2.71,Wipro,-0.0037,-1.2801202723877616,0.0,0,Wipro market update,0.6931471805599453,15.537401951397223,3,10,4,0,0,4
2025-10-24,2.69,Wipro,-0.0074,1.2623389912461702,0.0,0,Wipro market update,0.6931471805599453,16.048938587421162,4,10,4,0,1,4
2025-10-27,2.67,Wipro,-0.0074,-1.0949595124419744,0.0,1,Wipro market update,0.6931471805599453,15.62594473104025,0,10,4,1,0,4
2025-10-28,2.68,Wipro,0.0037,-0.1819054592270157,0.0,0,Wipro market update,0.6931471805599453,15.550258837808446,1,10,4,0,0,4
2025-10-29,2.67,Wipro,-0.0037,1.157485204029021,0.0,0,Wipro market update,0.6931471805599453,16.0155756527638,2,10,4,0,0,4
2025-10-31,2.63,Wipro,-0.015,-1.1018989844217626,0.0,0,Wipro market update,0.6931471805599453,15.790202647249094,4,10,4,0,1,4
2025-11-03,2.61,Wipro,-0.0076,-0.8817787692701298,0.0,0,Wipro market update,0.6931471805599453,15.450460454529257,0,11,4,1,0,4
2025-11-04,2.58,Wipro,-0.0115,-0.34365471884463,0.0,1,Wipro market update,0.6931471805599453,15.314218230206881,1,11,4,0,0,4
2025-11-05,2.63,Wipro,0.0194,0.08360634698934107,0.0,0,Wipro market update,0.6931471805599453,15.339216492810003,2,11,4,0,0,4
2025-11-06,2.61,Wipro,-0.0076,0.015717041342316267,0.0,0,Wipro market update,0.6931471805599453,15.338257260331662,3,11,4,0,0,4
2025-11-07,2.6,Wipro,-0.0038,1.6959658143775218,0.0,1,Wipro market update,0.6931471805599453,16.048220354534692,4,11,4,0,1,4
2025-11-10,2.62,Wipro,0.0077,-1.6435144874185779,0.0,1,Wipro market update,0.6931471805599453,15.397001774015619,0,11,4,1,0,4
2025-11-11,2.67,Wipro,0.0191,-0.6341096730999801,0.0,0,Wipro market update,0.6931471805599453,15.151747965375572,1,11,4,0,0,4
2025-11-12,2.66,Wipro,-0.0037,-0.044486485117623126,0.0,0,Wipro market update,0.6931471805599453,15.12783566807745,2,11,4,0,0,4
2025-11-14,2.65,Wipro,-0.0038,-0.6952817401036147,-3.469446951953614e-18,0,Wipro market update,0.6931471805599453,15.35396812519332,4,11,4,0,1,4
2025-11-17,2.63,Wipro,-0.0075,1.3773210937992992,0.0,0,Wipro market update,0.6931471805599453,15.91698275774115,0,11,4,1,0,4
2025-11-19,2.69,Wipro,0.0228,-0.8196835967124741,0.0,0,Wipro market update,0.6931471805599453,15.706738368031765,2,11,4,0,0,4
2025-11-21,2.7,Wipro,0.0037,-0.9945620611377815,0.0,0,Wipro market update,0.6931471805599453,15.75259631491656,4,11,4,0,1,4
2025-11-26,2.69,Wipro,-0.0037,1.2222003138250521,0.0,1,Wipro market update,0.6931471805599453,16.09950399214375,2,11,4,0,0,4
2025-11-28,2.72,Wipro,0.0112,-2.0652843670493906,0.0,0,Wipro market update,0.6931471805599453,15.251785089201286,4,11,4,0,1,4
2025-12-02,2.73,Wipro,0.0037,-0.8071805212701669,0.0,1,Wipro market update,0.6931471805599453,15.012972512634226,1,12,4,0,0,4
2025-12-03,2.77,Wipro,0.0147,0.9468249989720859,0.0,1,Wipro market update,0.6931471805599453,15.387226042255325,2,12,4,0,0,4
2025-12-04,2.82,Wipro,0.0181,1.1968809891430818,0.0,1,Wipro market update,0.6931471805599453,15.869865162443007,3,12,4,0,0,4
2025-12-05,2.85,Wipro,0.0106,-0.5830728352590298,0.0,0,Wipro market update,0.6931471805599453,15.643794962563723,4,12,4,0,1,4
2025-12-08,2.83,Wipro,-0.007,-0.05098239910716239,0.0,1,Wipro market update,0.6931471805599453,15.617501011727875,0,12,4,1,0,4
2025-12-09,2.86,Wipro,0.0106,0.5937620310356873,0.0,1,Wipro market update,0.6931471805599453,15.84451383435182,1,12,4,0,0,4
2025-12-10,2.89,Wipro,0.0105,0.5644392935065652,0.0,0,Wipro market update,0.6931471805599453,16.059544609038348,2,12,4,0,0,4
2025-12-11,2.83,Wipro,-0.0208,0.10481483920105274,0.0,0,Wipro market update,0.6931471805599453,16.092736919059735,3,12,4,0,0,4
2025-12-12,2.78,Wipro,-0.0177,-0.14938244587264204,0.0,1,Wipro market update,0.6931471805599453,16.029220829743533,4,12,4,0,1,4
2025-12-15,2.82,Wipro,0.0144,-1.9416970707827277,0.0,0,Wipro market update,0.6931471805599453,15.241530552820514,0,12,4,1,0,4
2025-12-16,2.8,Wipro,-0.0071,0.42818731121713477,0.0,1,Wipro market update,0.6931471805599453,15.401577688804359,1,12,4,0,0,4
2025-12-17,2.85,Wipro,0.0179,1.1543294678638032,0.0,1,Wipro market update,0.6931471805599453,15.865471923061488,2,12,4,0,0,4
2025-12-18,2.86,Wipro,0.0035,-0.07634078753533151,0.0,1,Wipro market update,0.6931471805599453,15.829573358954265,3,12,4,0,0,4
2025-12-19,3.06,Wipro,0.0699,3.728995438273856,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,17.667925820629186,4,12,4,0,1,4
2025-12-22,3.02,Wipro,-0.0131,-3.555433103040642,0.0,0,Wipro market update,0.6931471805599453,15.742776696838732,0,12,4,1,0,4
2025-12-23,2.97,Wipro,-0.0166,-0.859632606475262,0.0,0,Wipro market update,0.6931471805599453,15.411640511014037,1,12,4,0,0,4
2025-12-24,2.91,Wipro,-0.0202,-0.4128503801994182,0.0,1,Wipro market update,0.6931471805599453,15.249523318642847,2,12,4,0,0,4
2025-12-26,2.92,Wipro,0.0034,-2.929669100492769,0.0,0,Wipro market update,0.6931471805599453,13.892009455291364,4,12,4,0,1,4
2025-12-29,2.89,Wipro,-0.0103,1.9271084856018106,0.0,0,Wipro market update,0.6931471805599453,14.712700424249892,0,12,4,1,0,4
2025-12-30,2.86,Wipro,-0.0104,1.145116826565412,-3.469446951953614e-18,0,Wipro market update,0.6931471805599453,15.172608058833715,1,12,4,0,0,4
2025-12-31,2.84,Wipro,-0.007,-1.097656764287624,0.0,1,Wipro market update,0.6931471805599453,14.748580134421779,2,12,4,0,0,4
2026-01-02,2.92,Wipro,0.0282,1.499086856132436,0.0,0,Wipro market update,0.6931471805599453,15.36700172237526,4,1,1,0,1,4
2026-01-05,2.86,Wipro,-0.0205,0.3211225888352553,0.0,1,Wipro market update,0.6931471805599453,15.48451860702891,0,1,1,1,0,4
2026-01-06,2.9,Wipro,0.014,-0.6980427652858519,0.0,1,Wipro market update,0.6931471805599453,15.215066839773788,1,1,1,0,0,4
2026-01-07,2.93,Wipro,0.0103,-1.2869725622910353,0.0,0,Wipro market update,0.6931471805599453,14.714899658581265,2,1,1,0,0,4
2026-01-08,2.91,Wipro,-0.0068,1.8779264540494496,0.0,0,Wipro market update,0.6931471805599453,15.511713333672661,3,1,1,0,0,4
2026-01-09,2.87,Wipro,-0.0137,-0.29749593102348604,0.0,1,Wipro market update,0.6931471805599453,15.392652732162155,4,1,1,0,1,4
2026-01-12,2.91,Wipro,0.0139,-0.6894222642862735,0.0,0,Wipro market update,0.6931471805599453,15.126488794330989,0,1,1,1,0,4
2026-01-13,2.88,Wipro,-0.0103,1.4550481409364202,0.0,1,Wipro market update,0.6931471805599453,15.724756870840041,1,1,1,0,0,4
2026-01-14,3.03,Wipro,0.0521,2.4993977650282595,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,16.83652556263737,2,1,1,0,0,4
2026-01-15,2.97,Wipro,-0.0198,-2.8577747853387843,0.0,0,Wipro market update,0.6931471805599453,15.529957104153025,3,1,1,0,0,4
2026-01-16,2.75,Wipro,-0.0741,2.071421862528861,0.0,0,Wipro market update,0.6931471805599453,16.4216978972575,4,1,1,0,1,4
2026-01-20,2.6,Wipro,-0.0545,-2.2084960458810348,0.0,0,Wipro market update,0.6931471805599453,15.501428099377968,1,1,1,0,0,4
2026-01-22,2.61,Wipro,0.0038,-1.1461290269863749,0.0,0,Wipro market update,0.6931471805599453,15.333074599715266,3,1,1,0,0,4
2026-01-23,2.58,Wipro,-0.0115,-0.27114363543424364,0.0,1,Wipro market update,0.6931471805599453,15.223933515685808,4,1,1,0,1,4
2026-01-26,2.61,Wipro,0.0116,-0.6334327286012031,0.0,0,Wipro market update,0.6931471805599453,14.97888040627927,0,1,1,1,0,4
2026-01-28,2.55,Wipro,-0.023,0.16663438418264548,0.0,0,Wipro market update,0.6931471805599453,16.10135642864204,2,1,1,0,0,4
2026-01-29,2.53,Wipro,-0.0078,-0.4075133752727321,0.0,0,Wipro market update,0.6931471805599453,15.941191513413981,3,1,1,0,0,4
2026-01-30,2.52,Wipro,-0.004,-0.3141042344680422,0.0,1,Wipro market update,0.6931471805599453,15.815976665980996,4,1,1,0,1,4
2026-02-02,2.69,Wipro,0.0675,1.6077848165094217,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,16.484612078242385,0,2,1,1,0,4
2026-02-03,2.56,Wipro,-0.0483,0.4424053546412608,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,16.650393155100865,1,2,1,0,0,4
2026-02-05,2.55,Wipro,-0.0039,-0.21925266945454056,0.0,0,Wipro market update,0.6931471805599453,16.371690887328946,3,2,1,0,0,4
2026-02-06,2.51,Wipro,-0.0157,-0.19660138682343695,0.0,0,Wipro market update,0.6931471805599453,16.290510043467417,4,2,1,0,1,4
2026-02-09,2.44,Wipro,-0.0279,-0.2453576152744505,0.0,1,Wipro market update,0.6931471805599453,16.19103946717397,0,2,1,1,0,4
2026-02-10,2.5,Wipro,0.0246,-0.6619887836006119,0.0,0,Wipro market update,0.6931471805599453,15.935254078979902,1,2,1,0,0,4
2026-02-11,2.39,Wipro,-0.044,1.2753809947717343,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,16.452630368944806,2,2,1,0,0,4
2026-02-12,2.28,Wipro,-0.046,1.3784568531806252,0.0,1,Wipro market update,0.6931471805599453,17.016165424837673,3,2,1,0,0,4
2026-02-13,2.34,Wipro,0.0263,-1.6815584040402838,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,16.348095722522373,4,2,1,0,1,4
2026-02-17,2.29,Wipro,-0.0214,-0.2421161740839156,0.0,1,Wipro market update,0.6931471805599453,16.249799211615315,1,2,1,0,0,4
2026-02-18,2.3,Wipro,0.0044,-0.8412216488025391,0.0,0,Wipro market update,0.6931471805599453,15.925772363190234,2,2,1,0,0,4
2026-02-19,2.24,Wipro,-0.0261,0.42200051805061106,0.0,1,Wipro market update,0.6931471805599453,16.083411137675768,3,2,1,0,0,4
2026-02-20,2.26,Wipro,0.0089,-1.5708691502629977,0.0,0,Wipro market update,0.6931471805599453,15.463938580041633,4,2,1,0,1,4
2026-02-23,2.19,Wipro,-0.031,2.030855259647422,0.0,0,Wipro market update,0.6931471805599453,16.335583317870128,0,2,1,1,0,4
2026-02-24,2.14,Wipro,-0.0228,0.17392530401976597,0.0,1,Wipro market update,0.6931471805599453,16.39544712101287,1,2,1,0,0,4
2026-02-25,2.2,Wipro,0.028,0.55190314952473,3.469446951953614e-18,1,Wipro market update,0.6931471805599453,16.60534969504168,2,2,1,0,0,4
2026-02-26,2.25,Wipro,0.0227,-0.46166510727330845,0.0,0,Wipro market update,0.6931471805599453,16.424955228887757,3,2,1,0,0,4
2026-02-27,2.22,Wipro,-0.0133,-0.450815276022879,0.0,0,Wipro market update,0.6931471805599453,16.248553663083637,4,2,1,0,1,4
2026-03-02,2.16,Wipro,-0.027,0.15882778283822074,0.0,1,Wipro market update,0.6931471805599453,16.302556667475294,0,3,1,1,0,4
2026-03-03,2.2,Wipro,0.0185,0.18601759993554756,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,16.36716430381675,1,3,1,0,0,4
2026-03-05,2.22,Wipro,0.0091,0.7941319082389859,0.0,1,Wipro market update,0.6931471805599453,16.913194588955587,3,3,1,0,0,4
2026-03-06,2.32,Wipro,0.045,-0.43366774283519804,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,16.743194210515046,4,3,1,0,1,4
2026-03-09,2.31,Wipro,-0.0043,0.40741521017518967,0.0,1,Wipro market update,0.6931471805599453,16.894935837968077,0,3,1,1,0,4
2026-03-10,2.55,Wipro,0.1039,1.7998174761754904,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,17.654216376946785,1,3,1,0,0,4
2026-03-11,2.37,Wipro,-0.0706,-0.14174563188328454,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,17.59361583329204,2,3,1,0,0,4
2026-03-12,2.3,Wipro,-0.0295,-1.8122693443236497,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,16.86642211316749,3,3,1,0,0,4
2026-03-13,2.26,Wipro,-0.0174,-0.8358247875909752,0.0,0,Wipro market update,0.6931471805599453,16.544487003234742,4,3,1,0,1,4
2026-03-16,2.21,Wipro,-0.0221,0.7488590106640846,0.0,1,Wipro market update,0.6931471805599453,16.835364598280325,0,3,1,1,0,4
2026-03-17,2.22,Wipro,0.0045,-1.9777904781329287,0.0,0,Wipro market update,0.6931471805599453,16.03030225918391,1,3,1,0,0,4
2026-03-18,2.19,Wipro,-0.0135,1.4451306210525687,0.0,0,Wipro market update,0.6931471805599453,16.624063555086046,2,3,1,0,0,4
2026-03-20,2.15,Wipro,-0.0183,0.8545116738324324,0.0,1,Wipro market update,0.6931471805599453,16.515226189501057,4,3,1,0,1,4
2026-03-23,2.16,Wipro,0.0047,-0.5624939017485626,0.0,0,Wipro market update,0.6931471805599453,16.29696132640071,0,3,1,1,0,4
2026-03-24,2.1,Wipro,-0.0278,-0.8876102007037954,0.0,0,Wipro market update,0.6931471805599453,15.955082599402346,1,3,1,0,0,4
2026-03-25,2.09,Wipro,-0.0048,0.34194471252823944,3.469446951953614e-18,0,Wipro market update,0.6931471805599453,16.080798790014043,2,3,1,0,0,4
2026-03-27,2.08,Wipro,-0.0048,1.5753302692109794,0.0,0,Wipro market update,0.6931471805599453,16.181380355145826,4,3,1,0,1,4
2026-03-30,2.07,Wipro,-0.0048,0.1727120092226365,0.0,1,Wipro market update,0.6931471805599453,16.240764597754254,0,3,1,1,0,4
2026-03-31,2.12,Wipro,0.0242,-0.03801031287360682,0.0,0,Wipro market update,0.6931471805599453,16.219315696688653,1,3,1,0,0,4
2026-04-01,2.11,Wipro,-0.0047,-0.32533696750344715,0.0,1,Wipro market update,0.6931471805599453,16.089850588382795,2,4,2,0,0,4
2026-04-02,2.16,Wipro,0.0237,0.17610736654643533,0.0,1,Wipro market update,0.6931471805599453,16.150524214986824,3,4,2,0,0,4
2026-04-06,2.19,Wipro,0.0139,-0.5860715834255207,0.0,1,Wipro market update,0.6931471805599453,15.923418193446695,0,4,2,1,0,4
2026-04-07,2.25,Wipro,0.0274,1.001317368918806,0.0,0,Wipro market update,0.6931471805599453,16.320954940609138,1,4,2,0,0,4
2026-04-09,2.26,Wipro,0.0044,1.7877367479478747,0.0,0,Wipro market update,0.6931471805599453,16.38829078932557,3,4,2,0,0,4
2026-04-10,2.17,Wipro,-0.0398,-0.5328667746315227,3.469446951953614e-18,1,Wipro market update,0.6931471805599453,16.181192602283243,4,4,2,0,1,4
2026-04-13,2.24,Wipro,0.0323,0.8154048429843838,0.0,0,Wipro market update,0.6931471805599453,16.499834914005753,0,4,2,1,0,4
2026-04-14,2.21,Wipro,-0.0134,-0.8549305686778409,0.0,1,Wipro market update,0.6931471805599453,16.170564848700444,1,4,2,0,0,4
2026-04-15,2.27,Wipro,0.0271,0.10230177035676231,0.0,0,Wipro market update,0.6931471805599453,16.20273096567975,2,4,2,0,0,4
2026-04-16,2.16,Wipro,-0.0485,1.596741624988368,3.469446951953614e-18,1,Wipro market update,0.6931471805599453,16.866232832159824,3,4,2,0,0,4
2026-04-17,2.19,Wipro,0.0139,-2.407427116779284,0.0,0,Wipro market update,0.6931471805599453,15.83877862706082,4,4,2,0,1,4
2026-04-20,2.14,Wipro,-0.0228,0.030626173202770838,0.0,0,Wipro market update,0.6931471805599453,15.843474709364582,0,4,2,1,0,4
2026-04-21,2.13,Wipro,-0.0047,1.4954410284961672,0.0,0,Wipro market update,0.6931471805599453,16.460251775071566,1,4,2,0,0,4
2026-04-22,2.11,Wipro,-0.0094,-0.1290736852834501,0.0,0,Wipro market update,0.6931471805599453,16.40446944298435,2,4,2,0,0,4
2026-04-23,2.03,Wipro,-0.0379,1.4158888619166425,0.0,1,Wipro market update,0.6931471805599453,16.984977669400884,3,4,2,0,0,4
2026-04-24,2.04,Wipro,0.0049,-2.393964206499487,0.0,1,Wipro market update,0.6931471805599453,15.964874655507254,4,4,2,0,1,4
2026-04-27,2.05,Wipro,0.0049,-0.2239253027753187,0.0,0,Wipro market update,0.6931471805599453,15.873422108814184,0,4,2,1,0,4
2026-04-28,2.03,Wipro,-0.0098,-0.09396444960514638,0.0,0,Wipro market update,0.6931471805599453,15.830800303718704,1,4,2,0,0,4
2026-04-29,2.02,Wipro,-0.0049,0.05523231377691981,0.0,1,Wipro market update,0.6931471805599453,15.844908156071662,2,4,2,0,0,4
2026-04-30,2.04,Wipro,0.0099,0.11158439063495737,0.0,0,Wipro market update,0.6931471805599453,15.880701160668378,3,4,2,0,0,4
2026-05-01,2.03,Wipro,-0.0049,-2.0960154166044274,0.0,0,Wipro market update,0.6931471805599453,15.017672022804883,4,5,2,0,1,4
2026-05-04,1.99,Wipro,-0.0197,2.04943368668028,0.0,0,Wipro market update,0.6931471805599453,15.898495937825286,0,5,2,1,0,4
2026-05-06,2.0,Wipro,0.005,0.43562775357284356,0.0,0,Wipro market update,0.6931471805599453,15.757326766842208,2,5,2,0,0,4
2026-05-07,1.98,Wipro,-0.01,1.839252628024548,0.0,0,Wipro market update,0.6931471805599453,16.535489395807907,3,5,2,0,0,4
2026-05-08,1.95,Wipro,-0.0152,-0.09811539951897565,0.0,0,Wipro market update,0.6931471805599453,16.491354390445427,4,5,2,0,1,4
2026-05-11,1.9,Wipro,-0.0256,-0.1355417043614091,0.0,0,Wipro market update,0.6931471805599453,16.43303784201228,0,5,2,1,0,4
2026-05-12,1.86,Wipro,-0.0211,-0.2571803498922125,0.0,0,Wipro market update,0.6931471805599453,16.329069531304963,1,5,2,0,0,4
2026-05-13,1.82,Wipro,-0.0215,1.32463487388477,0.0,1,Wipro market update,0.6931471805599453,16.868397959241705,2,5,2,0,0,4
